Fe,Cu,species,Si_Al,calcination_temp,calcination_time,Aging_O2,Aging_H2O,Aging_CO2,Aging_Temp,Aging_Time,NO,NH3,O2,H2O,GHSV,Measurement_Temp,Conversion
0.37,0.0,SSZ-13,12.0,550.0,8.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,14.0,2.5,2.0,399.461851811075,37.6502917538258
0.37,0.0,SSZ-13,12.0,550.0,8.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,14.0,2.5,2.0,448.428712980292,31.898183419575
0.37,0.0,SSZ-13,12.0,550.0,8.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,14.0,2.5,2.0,500.132995706264,28.2923263239017
0.37,0.0,SSZ-13,12.0,550.0,8.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,14.0,2.5,2.0,549.722558626004,30.2356490146427
0.37,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,600.0,16.0,360.0,360.0,14.0,2.5,2.0,200.58262688539,10.3694374105471
0.37,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,600.0,16.0,360.0,360.0,14.0,2.5,2.0,249.315204227678,31.8210282946163
0.37,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,600.0,16.0,360.0,360.0,14.0,2.5,2.0,299.402620279643,55.9564901464273
0.37,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,600.0,16.0,360.0,360.0,14.0,2.5,2.0,348.944401629417,63.4479357040625
0.37,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,600.0,16.0,360.0,360.0,14.0,2.5,2.0,400.668721787955,57.5154464384014
0.37,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,600.0,16.0,360.0,360.0,14.0,2.5,2.0,450.36617857536,46.9307497522844
0.37,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,600.0,16.0,360.0,360.0,14.0,2.5,2.0,500.035891225366,39.5675437630738
0.37,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,600.0,16.0,360.0,360.0,14.0,2.5,2.0,548.282946163162,37.3952218430034
0.37,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,700.0,16.0,360.0,360.0,14.0,2.5,2.0,199.186171969613,12.5178024881646
0.37,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,700.0,16.0,360.0,360.0,14.0,2.5,2.0,250.005724980733,31.6417042827259
0.37,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,700.0,16.0,360.0,360.0,14.0,2.5,2.0,298.741385004954,52.7353517560277
0.37,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,700.0,16.0,360.0,360.0,14.0,2.5,2.0,348.953649675217,62.3741054717604
0.37,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,700.0,16.0,360.0,360.0,14.0,2.5,2.0,397.885060002201,60.7383463613343
0.37,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,700.0,16.0,360.0,360.0,14.0,2.5,2.0,448.911152702851,55.880039634482
0.37,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,700.0,16.0,360.0,360.0,14.0,2.5,2.0,499.228228558846,53.3487173841241
0.37,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,700.0,16.0,360.0,360.0,14.0,2.5,2.0,549.511394913574,54.7547726522074
0.37,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,800.0,16.0,360.0,360.0,14.0,2.5,2.0,199.240118903446,6.25379279973576
0.37,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,800.0,16.0,360.0,360.0,14.0,2.5,2.0,250.193768578663,9.80715622591654
0.37,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,800.0,16.0,360.0,360.0,14.0,2.5,2.0,299.760211383904,14.4350544974127
0.37,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,800.0,16.0,360.0,360.0,14.0,2.5,2.0,350.011009578333,19.5995155785533
0.37,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,800.0,16.0,360.0,360.0,14.0,2.5,2.0,398.891555653418,23.8698227457888
0.37,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,800.0,16.0,360.0,360.0,14.0,2.5,2.0,450.515688649124,29.5704943300671
0.37,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,800.0,16.0,360.0,360.0,14.0,2.5,2.0,498.673345810855,37.7785313222503
0.37,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,800.0,16.0,360.0,360.0,14.0,2.5,2.0,548.907189254651,44.9116811626114
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,14.0,2.5,2.0,197.889949299135,6.6326530612245
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,14.0,2.5,2.0,250.581568744407,17.8571428571428
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,14.0,2.5,2.0,300.477184610796,46.4285714285714
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,14.0,2.5,2.0,352.622651356993,82.9081632653061
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,14.0,2.5,2.0,400.178944229048,91.3265306122449
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,14.0,2.5,2.0,451.351401729794,94.6428571428571
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,14.0,2.5,2.0,500.303832388905,94.1326530612244
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,0.0,0.0,0.0,0.0,360.0,360.0,14.0,2.5,2.0,549.243215031315,91.8367346938775
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,600.0,16.0,360.0,360.0,14.0,2.5,2.0,198.66910229645,13.2653061224489
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,600.0,16.0,360.0,360.0,14.0,2.5,2.0,250.721368923352,36.9897959183673
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,600.0,16.0,360.0,360.0,14.0,2.5,2.0,299.185430957351,69.6428571428571
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,600.0,16.0,360.0,360.0,14.0,2.5,2.0,349.703623620638,83.4183673469387
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,600.0,16.0,360.0,360.0,14.0,2.5,2.0,400.905905159558,90.8163265306122
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,600.0,16.0,360.0,360.0,14.0,2.5,2.0,449.875111840143,92.6020408163265
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,600.0,16.0,360.0,360.0,14.0,2.5,2.0,499.560095436922,92.3469387755102
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,600.0,16.0,360.0,360.0,14.0,2.5,2.0,549.958991947509,89.7959183673469
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,700.0,16.0,360.0,360.0,14.0,2.5,2.0,199.433343274679,17.8571428571428
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,700.0,16.0,360.0,360.0,14.0,2.5,2.0,250.037280047718,43.3673469387755
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,700.0,16.0,360.0,360.0,14.0,2.5,2.0,299.215254995526,73.7244897959183
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,700.0,16.0,360.0,360.0,14.0,2.5,2.0,349.740903668356,88.5204081632653
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,700.0,16.0,360.0,360.0,14.0,2.5,2.0,399.45571130331,92.3469387755102
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,700.0,16.0,360.0,360.0,14.0,2.5,2.0,449.867655830599,91.5816326530612
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,700.0,16.0,360.0,360.0,14.0,2.5,2.0,499.543319415448,90.0510204081632
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,700.0,16.0,360.0,360.0,14.0,2.5,2.0,551.412913808529,88.7755102040816
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,750.0,16.0,360.0,360.0,14.0,2.5,2.0,199.386743215031,11.4795918367347
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,750.0,16.0,360.0,360.0,14.0,2.5,2.0,249.25439904563,36.2244897959183
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,750.0,16.0,360.0,360.0,14.0,2.5,2.0,300.637488815985,68.3673469387755
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,750.0,16.0,360.0,360.0,14.0,2.5,2.0,350.452952579779,85.969387755102
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,750.0,16.0,360.0,360.0,14.0,2.5,2.0,399.451983298538,91.8367346938775
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,750.0,16.0,360.0,360.0,14.0,2.5,2.0,449.884431852072,93.8775510204081
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,750.0,16.0,360.0,360.0,14.0,2.5,2.0,499.586191470325,95.9183673469387
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,750.0,16.0,360.0,360.0,14.0,2.5,2.0,548.564718162839,98.9795918367346
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,800.0,16.0,360.0,360.0,14.0,2.5,2.0,198.609454220101,5.10204081632655
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,800.0,16.0,360.0,360.0,14.0,2.5,2.0,249.824783775723,14.2857142857142
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,800.0,16.0,360.0,360.0,14.0,2.5,2.0,298.909558604235,31.8877551020408
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,800.0,16.0,360.0,360.0,14.0,2.5,2.0,349.479943334327,52.8061224489795
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,800.0,16.0,360.0,360.0,14.0,2.5,2.0,397.798613182224,65.5612244897959
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,800.0,16.0,360.0,360.0,14.0,2.5,2.0,450.464136594094,73.2142857142857
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,800.0,16.0,360.0,360.0,14.0,2.5,2.0,500.177080226662,76.7857142857142
1.2,0.0,SSZ-13,12.0,550.0,8.0,0.0,10.0,0.0,800.0,16.0,360.0,360.0,14.0,2.5,2.0,551.323441694005,76.5306122448979
0.27,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,219.483716233274,0.980392156862748
0.27,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,240.508236556425,1.7156862745098
0.27,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,258.521101573676,3.43137254901961
0.27,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,279.534576706218,5.63725490196078
0.27,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,299.007247748884,12.9901960784313
0.27,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,349.134004460153,38.9705882352941
0.27,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,400.159103340907,45.3431372549019
0.27,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,448.993572750988,43.3823529411764
0.27,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,500.066534124379,43.3823529411764
0.27,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,549.613418328704,46.5686274509804
0.45,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,219.472671042665,2.45098039215686
0.45,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,239.733232348733,4.90196078431372
0.45,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,260.743025751073,7.59803921568627
0.45,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,280.226741984347,13.4803921568627
0.45,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,300.433918202474,23.0392156862745
0.45,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,349.741489943616,58.0882352941176
0.45,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,399.157672725742,78.6764705882352
0.45,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,448.711920390473,80.8823529411764
0.45,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,499.031967937389,81.1274509803921
0.45,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,549.333606833291,83.8235294117647
0.62,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,219.468989312463,2.94117647058824
0.62,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,239.722187158125,6.37254901960784
0.62,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,259.22063031221,10.2941176470588
0.62,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,279.448056046452,17.156862745098
0.62,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,299.640505343768,28.6764705882352
0.62,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,348.171232012118,67.156862745098
0.62,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,400.617478751157,84.313725490196
0.62,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,449.41513085921,87.2549019607843
0.62,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,501.228120003366,88.7254901960784
0.62,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,548.554920895396,87.5
0.83,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,220.207176218126,4.65686274509803
0.83,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,238.952705545737,8.82352941176471
0.83,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,259.938567701758,14.7058823529411
0.83,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,278.643597997138,24.2647058823529
0.83,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,298.801070857527,40.4411764705882
0.83,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,348.832102583522,79.1666666666666
0.83,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,399.849838003871,86.5196078431372
0.83,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,450.153317764874,88.9705882352941
0.83,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,500.478887907094,88.4803921568627
0.83,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,548.577011276613,84.5588235294117
1.2,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,219.443217201043,6.37254901960784
1.2,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,239.683528990995,11.5196078431372
1.2,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,259.15435916856,19.1176470588235
1.2,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,279.352331061179,29.9019607843137
1.2,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,300.225900446015,50.735294117647
1.2,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,348.06998443154,80.6372549019607
1.2,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,398.325601699907,89.4607843137254
1.2,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,447.885371959942,90.9313725490196
1.2,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,498.976741984347,88.4803921568627
1.2,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,2.5,2.0,547.836983505848,83.0882352941176
0.27,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,101.785714285714,6.66302595860196
0.27,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,122.321428571428,10.9507550050899
0.27,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,141.964285714285,19.2759586019681
0.27,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,160.714285714285,32.5887555140821
0.27,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,181.25,48.7529691211401
0.27,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,201.785714285714,62.0668264336613
0.27,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,249.999999999999,74.209471496437
0.27,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,300.0,68.3009204275534
0.27,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,351.785714285714,53.3673014930437
0.27,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,399.999999999999,36.293794536817
0.27,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,450.892857142857,24.6850610790634
0.27,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,500.892857142857,18.301450627757
0.27,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,551.785714285714,17.144023583305
0.45,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,101.785714285714,8.08820410587037
0.45,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,120.535714285714,14.0375805904309
0.45,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,141.071428571428,25.6887300644723
0.45,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,161.607142857142,43.5156515100101
0.45,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,181.25,62.0546318289786
0.45,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,200.892857142857,74.8928995588734
0.45,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,250.892857142857,85.1363674923651
0.45,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,300.0,80.8899940617577
0.45,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,351.785714285714,66.9064938920936
0.45,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,399.107142857142,48.6448082796063
0.45,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,450.0,32.9980700712588
0.45,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,500.892857142857,24.239692908042
0.45,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,550.892857142857,19.9938496776382
0.62,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,101.785714285714,9.03832287071597
0.62,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,120.535714285714,16.1753478113335
0.62,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,141.071428571428,28.5390863590091
0.62,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,160.714285714285,45.8904182219206
0.62,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,181.25,63.2422802850356
0.62,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,202.678571428571,75.6065490329148
0.62,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,251.785714285714,84.6618383101459
0.62,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,300.0,80.4149346793349
0.62,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,350.892857142857,66.90596369189
0.62,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,400.892857142857,49.5959874448591
0.62,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,450.0,33.9481888361045
0.62,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,500.892857142857,24.7147522904648
0.62,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,549.999999999999,20.7059085510688
0.83,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,100.0,11.4125593824227
0.83,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,120.535714285714,20.4508822531387
0.83,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,141.964285714285,35.6655072955548
0.83,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,161.607142857142,53.491898540889
0.83,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,182.142857142857,68.2309340006786
0.83,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,201.785714285714,77.0311969799796
0.83,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,250.892857142857,83.948719036308
0.83,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,300.892857142857,78.7527570410586
0.83,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,351.785714285714,65.2437860536138
0.83,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,399.107142857142,49.1198676620291
0.83,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,450.0,36.0859560570071
0.83,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,499.999999999999,27.0895190023752
0.83,0.0,SSZ-13,12.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,0.0,2.0,551.785714285714,22.3696767899558
